PlotID,spp,year,sum.count.5m2,presence
QUA008,TOXDIV,2021,0,0
QUA008,TOXDIV,2022,0,0
BOB002,ADFA,2021,0,0
BOB002,ADFA,2022,0,0
BOB002,ARCMAN,2021,0,0
BOB002,ARCMAN,2022,0,0
BOB002,CEACUN,2021,0,0
BOB002,CEACUN,2022,0,0
BOB002,CEAOLI,2021,0,0
BOB002,CEAOLI,2022,0,0
BOB002,CERBET,2021,0,0
BOB002,CERBET,2022,0,0
BOB002,ERICAL,2021,0,0
BOB002,ERICAL,2022,0,0
BOB002,ERINUD,2021,0,0
BOB002,ERINUD,2022,0,0
BOB002,HEAR,2021,0,0
BOB002,HEAR,2022,0,0
BOB002,HOLDIS,2021,0,0
BOB002,HOLDIS,2022,0,0
BOB002,LEPCAL,2021,0,0
BOB002,LEPCAL,2022,0,0
BOB002,MIMAUR,2021,0,0
BOB002,MIMAUR,2022,0,0
BOB002,QUEBER,2021,0,0
BOB002,QUEBER,2022,0,0
BOB002,RHAILI,2021,0,0
BOB002,RHAILI,2022,0,0
BOB002,RIBMAL,2021,0,0
BOB002,RIBMAL,2022,0,0
BOB002,SYMALB,2021,0,0
BOB002,SYMALB,2022,0,0
BOB002,SYMMOL,2021,0,0
BOB002,SYMMOL,2022,0,0
BOB002,TOXDIV,2021,0,0
BOB002,TOXDIV,2022,0,0
BOB003,ADFA,2021,0,0
BOB003,ADFA,2022,0,0
BOB003,ARCMAN,2021,0,0
BOB003,ARCMAN,2022,0,0
BOB003,CEACUN,2021,0,0
BOB003,CEACUN,2022,0,0
BOB003,CEAOLI,2021,0,0
BOB003,CEAOLI,2022,0,0
BOB003,CERBET,2021,0,0
BOB003,CERBET,2022,0,0
BOB003,ERICAL,2021,0,0
BOB003,ERICAL,2022,0,0
BOB003,ERINUD,2021,0,0
BOB003,ERINUD,2022,0,0
BOB003,HEAR,2021,0,0
BOB003,HEAR,2022,0,0
BOB003,HOLDIS,2021,0,0
BOB003,HOLDIS,2022,0,0
BOB003,LEPCAL,2021,0,0
BOB003,LEPCAL,2022,0,0
BOB003,MIMAUR,2021,0,0
BOB003,MIMAUR,2022,0,0
BOB003,QUEBER,2021,0,0
BOB003,QUEBER,2022,0,0
BOB003,RHAILI,2021,0,0
BOB003,RHAILI,2022,0,0
BOB003,RIBMAL,2021,0,0
BOB003,RIBMAL,2022,0,0
BOB003,SYMALB,2021,0,0
BOB003,SYMALB,2022,0,0
BOB003,SYMMOL,2021,0,0
BOB003,SYMMOL,2022,0,0
BOB003,TOXDIV,2021,0,0
BOB003,TOXDIV,2022,0,0
BOB014,ADFA,2021,0,0
BOB014,ADFA,2022,0,0
BOB014,ARCMAN,2021,0,0
BOB014,ARCMAN,2022,0,0
BOB014,CEACUN,2021,6,1
BOB014,CEACUN,2022,0,0
BOB014,CEAOLI,2021,0,0
BOB014,CEAOLI,2022,0,0
BOB014,CERBET,2021,0,0
BOB014,CERBET,2022,0,0
BOB014,ERICAL,2021,4,1
BOB014,ERICAL,2022,1,1
BOB014,ERINUD,2021,0,0
BOB014,ERINUD,2022,0,0
BOB014,HEAR,2021,0,0
BOB014,HEAR,2022,0,0
BOB014,HOLDIS,2021,0,0
BOB014,HOLDIS,2022,0,0
BOB014,LEPCAL,2021,3,1
BOB014,LEPCAL,2022,1,1
BOB014,MIMAUR,2021,0,0
BOB014,MIMAUR,2022,0,0
BOB014,QUEBER,2021,0,0
BOB014,QUEBER,2022,0,0
BOB014,RHAILI,2021,0,0
BOB014,RHAILI,2022,0,0
BOB014,RIBMAL,2021,0,0
BOB014,RIBMAL,2022,0,0
BOB014,SYMALB,2021,0,0
BOB014,SYMALB,2022,0,0
BOB014,SYMMOL,2021,0,0
BOB014,SYMMOL,2022,0,0
BOB014,TOXDIV,2021,0,0
BOB014,TOXDIV,2022,0,0
BOB017,ADFA,2021,0,0
BOB017,ADFA,2022,0,0
BOB017,ARCMAN,2021,0,0
BOB017,ARCMAN,2022,0,0
BOB017,CEACUN,2021,0,0
BOB017,CEACUN,2022,0,0
BOB017,CEAOLI,2021,0,0
BOB017,CEAOLI,2022,0,0
BOB017,CERBET,2021,0,0
BOB017,CERBET,2022,0,0
BOB017,ERICAL,2021,1,1
BOB017,ERICAL,2022,93,5
BOB017,ERINUD,2021,0,0
BOB017,ERINUD,2022,0,0
BOB017,HEAR,2021,0,0
BOB017,HEAR,2022,0,0
BOB017,HOLDIS,2021,0,0
BOB017,HOLDIS,2022,0,0
BOB017,LEPCAL,2021,0,0
BOB017,LEPCAL,2022,0,0
BOB017,MIMAUR,2021,0,0
BOB017,MIMAUR,2022,0,0
BOB017,QUEBER,2021,0,0
BOB017,QUEBER,2022,0,0
BOB017,RHAILI,2021,0,0
BOB017,RHAILI,2022,0,0
BOB017,RIBMAL,2021,0,0
BOB017,RIBMAL,2022,0,0
BOB017,SYMALB,2021,0,0
BOB017,SYMALB,2022,0,0
BOB017,SYMMOL,2021,0,0
BOB017,SYMMOL,2022,0,0
BOB017,TOXDIV,2021,0,0
BOB017,TOXDIV,2022,0,0
BOB018,ADFA,2021,0,0
BOB018,ADFA,2022,1,1
BOB018,ARCMAN,2021,0,0
BOB018,ARCMAN,2022,0,0
BOB018,CEACUN,2021,0,0
BOB018,CEACUN,2022,0,0
BOB018,CEAOLI,2021,0,0
BOB018,CEAOLI,2022,0,0
BOB018,CERBET,2021,0,0
BOB018,CERBET,2022,0,0
BOB018,ERICAL,2021,0,0
BOB018,ERICAL,2022,37,4
BOB018,ERINUD,2021,0,0
BOB018,ERINUD,2022,0,0
BOB018,HEAR,2021,0,0
BOB018,HEAR,2022,0,0
BOB018,HOLDIS,2021,0,0
BOB018,HOLDIS,2022,0,0
BOB018,LEPCAL,2021,0,0
BOB018,LEPCAL,2022,0,0
BOB018,MIMAUR,2021,0,0
BOB018,MIMAUR,2022,0,0
BOB018,QUEBER,2021,0,0
BOB018,QUEBER,2022,0,0
BOB018,RHAILI,2021,0,0
BOB018,RHAILI,2022,0,0
BOB018,RIBMAL,2021,0,0
BOB018,RIBMAL,2022,0,0
BOB018,SYMALB,2021,0,0
BOB018,SYMALB,2022,0,0
BOB018,SYMMOL,2021,0,0
BOB018,SYMMOL,2022,0,0
BOB018,TOXDIV,2021,0,0
BOB018,TOXDIV,2022,0,0
CCC001,ADFA,2021,0,0
CCC001,ADFA,2022,0,0
CCC001,ARCMAN,2021,0,0
CCC001,ARCMAN,2022,0,0
CCC001,CEACUN,2021,0,0
CCC001,CEACUN,2022,0,0
CCC001,CEAOLI,2021,25,3
CCC001,CEAOLI,2022,0,0
CCC001,CERBET,2021,0,0
CCC001,CERBET,2022,0,0
CCC001,ERICAL,2021,1,1
CCC001,ERICAL,2022,0,0
CCC001,ERINUD,2021,0,0
CCC001,ERINUD,2022,0,0
CCC001,HEAR,2021,0,0
CCC001,HEAR,2022,0,0
CCC001,HOLDIS,2021,0,0
CCC001,HOLDIS,2022,0,0
CCC001,LEPCAL,2021,0,0
CCC001,LEPCAL,2022,0,0
CCC001,MIMAUR,2021,0,0
CCC001,MIMAUR,2022,0,0
CCC001,QUEBER,2021,0,0
CCC001,QUEBER,2022,0,0
CCC001,RHAILI,2021,0,0
CCC001,RHAILI,2022,0,0
CCC001,RIBMAL,2021,0,0
CCC001,RIBMAL,2022,0,0
CCC001,SYMALB,2021,0,0
CCC001,SYMALB,2022,0,0
CCC001,SYMMOL,2021,0,0
CCC001,SYMMOL,2022,0,0
CCC001,TOXDIV,2021,0,0
CCC001,TOXDIV,2022,0,0
CCC003,ADFA,2021,0,0
CCC003,ADFA,2022,26,3
CCC003,ARCMAN,2021,0,0
CCC003,ARCMAN,2022,0,0
CCC003,CEACUN,2021,16,4
CCC003,CEACUN,2022,25,4
CCC003,CEAOLI,2021,0,0
CCC003,CEAOLI,2022,0,0
CCC003,CERBET,2021,0,0
CCC003,CERBET,2022,0,0
CCC003,ERICAL,2021,1,1
CCC003,ERICAL,2022,23,4
CCC003,ERINUD,2021,0,0
CCC003,ERINUD,2022,0,0
CCC003,HEAR,2021,0,0
CCC003,HEAR,2022,0,0
CCC003,HOLDIS,2021,0,0
CCC003,HOLDIS,2022,0,0
CCC003,LEPCAL,2021,0,0
CCC003,LEPCAL,2022,0,0
CCC003,MIMAUR,2021,0,0
CCC003,MIMAUR,2022,0,0
CCC003,QUEBER,2021,0,0
CCC003,QUEBER,2022,0,0
CCC003,RHAILI,2021,0,0
CCC003,RHAILI,2022,0,0
CCC003,RIBMAL,2021,0,0
CCC003,RIBMAL,2022,0,0
CCC003,SYMALB,2021,0,0
CCC003,SYMALB,2022,0,0
CCC003,SYMMOL,2021,0,0
CCC003,SYMMOL,2022,0,0
CCC003,TOXDIV,2021,0,0
CCC003,TOXDIV,2022,0,0
CCC005,ADFA,2021,2,1
CCC005,ADFA,2022,19,3
CCC005,ARCMAN,2021,0,0
CCC005,ARCMAN,2022,0,0
CCC005,CEACUN,2021,0,0
CCC005,CEACUN,2022,2,1
CCC005,CEAOLI,2021,0,0
CCC005,CEAOLI,2022,0,0
CCC005,CERBET,2021,0,0
CCC005,CERBET,2022,0,0
CCC005,ERICAL,2021,3,3
CCC005,ERICAL,2022,2,2
CCC005,ERINUD,2021,0,0
CCC005,ERINUD,2022,0,0
CCC005,HEAR,2021,0,0
CCC005,HEAR,2022,0,0
CCC005,HOLDIS,2021,0,0
CCC005,HOLDIS,2022,0,0
CCC005,LEPCAL,2021,1,1
CCC005,LEPCAL,2022,3,1
CCC005,MIMAUR,2021,0,0
CCC005,MIMAUR,2022,0,0
CCC005,QUEBER,2021,0,0
CCC005,QUEBER,2022,0,0
CCC005,RHAILI,2021,0,0
CCC005,RHAILI,2022,0,0
CCC005,RIBMAL,2021,0,0
CCC005,RIBMAL,2022,0,0
CCC005,SYMALB,2021,0,0
CCC005,SYMALB,2022,0,0
CCC005,SYMMOL,2021,0,0
CCC005,SYMMOL,2022,0,0
CCC005,TOXDIV,2021,0,0
CCC005,TOXDIV,2022,0,0
CCC006,ADFA,2021,0,0
CCC006,ADFA,2022,0,0
CCC006,ARCMAN,2021,0,0
CCC006,ARCMAN,2022,0,0
CCC006,CEACUN,2021,6,3
CCC006,CEACUN,2022,3,1
CCC006,CEAOLI,2021,0,0
CCC006,CEAOLI,2022,0,0
CCC006,CERBET,2021,0,0
CCC006,CERBET,2022,0,0
CCC006,ERICAL,2021,0,0
CCC006,ERICAL,2022,1,1
CCC006,ERINUD,2021,0,0
CCC006,ERINUD,2022,0,0
CCC006,HEAR,2021,0,0
CCC006,HEAR,2022,0,0
CCC006,HOLDIS,2021,0,0
CCC006,HOLDIS,2022,0,0
CCC006,LEPCAL,2021,0,0
CCC006,LEPCAL,2022,0,0
CCC006,MIMAUR,2021,0,0
CCC006,MIMAUR,2022,0,0
CCC006,QUEBER,2021,0,0
CCC006,QUEBER,2022,0,0
CCC006,RHAILI,2021,0,0
CCC006,RHAILI,2022,0,0
CCC006,RIBMAL,2021,0,0
CCC006,RIBMAL,2022,0,0
CCC006,SYMALB,2021,0,0
CCC006,SYMALB,2022,0,0
CCC006,SYMMOL,2021,0,0
CCC006,SYMMOL,2022,0,0
CCC006,TOXDIV,2021,0,0
CCC006,TOXDIV,2022,0,0
CCC008,ADFA,2021,1,1
CCC008,ADFA,2022,3,1
CCC008,ARCMAN,2021,0,0
CCC008,ARCMAN,2022,0,0
CCC008,CEACUN,2021,0,0
CCC008,CEACUN,2022,0,0
CCC008,CEAOLI,2021,0,0
CCC008,CEAOLI,2022,0,0
CCC008,CERBET,2021,0,0
CCC008,CERBET,2022,0,0
CCC008,ERICAL,2021,0,0
CCC008,ERICAL,2022,2,1
CCC008,ERINUD,2021,0,0
CCC008,ERINUD,2022,0,0
CCC008,HEAR,2021,0,0
CCC008,HEAR,2022,0,0
CCC008,HOLDIS,2021,0,0
CCC008,HOLDIS,2022,0,0
CCC008,LEPCAL,2021,0,0
CCC008,LEPCAL,2022,0,0
CCC008,MIMAUR,2021,0,0
CCC008,MIMAUR,2022,0,0
CCC008,QUEBER,2021,0,0
CCC008,QUEBER,2022,0,0
CCC008,RHAILI,2021,0,0
CCC008,RHAILI,2022,0,0
CCC008,RIBMAL,2021,0,0
CCC008,RIBMAL,2022,0,0
CCC008,SYMALB,2021,0,0
CCC008,SYMALB,2022,0,0
CCC008,SYMMOL,2021,0,0
CCC008,SYMMOL,2022,0,0
CCC008,TOXDIV,2021,0,0
CCC008,TOXDIV,2022,0,0
CCC009,ADFA,2021,0,0
CCC009,ADFA,2022,0,0
CCC009,ARCMAN,2021,0,0
CCC009,ARCMAN,2022,0,0
CCC009,CEACUN,2021,0,0
CCC009,CEACUN,2022,0,0
CCC009,CEAOLI,2021,0,0
CCC009,CEAOLI,2022,0,0
CCC009,CERBET,2021,0,0
CCC009,CERBET,2022,0,0
CCC009,ERICAL,2021,0,0
CCC009,ERICAL,2022,2,1
CCC009,ERINUD,2021,0,0
CCC009,ERINUD,2022,0,0
CCC009,HEAR,2021,0,0
CCC009,HEAR,2022,0,0
CCC009,HOLDIS,2021,0,0
CCC009,HOLDIS,2022,0,0
CCC009,LEPCAL,2021,0,0
CCC009,LEPCAL,2022,0,0
CCC009,MIMAUR,2021,0,0
CCC009,MIMAUR,2022,0,0
CCC009,QUEBER,2021,0,0
CCC009,QUEBER,2022,0,0
CCC009,RHAILI,2021,0,0
CCC009,RHAILI,2022,0,0
CCC009,RIBMAL,2021,0,0
CCC009,RIBMAL,2022,0,0
CCC009,SYMALB,2021,0,0
CCC009,SYMALB,2022,0,0
CCC009,SYMMOL,2021,0,0
CCC009,SYMMOL,2022,0,0
CCC009,TOXDIV,2021,0,0
CCC009,TOXDIV,2022,0,0
COL007,ADFA,2021,0,0
COL007,ADFA,2022,0,0
COL007,ARCMAN,2021,0,0
COL007,ARCMAN,2022,0,0
COL007,CEACUN,2021,0,0
COL007,CEACUN,2022,0,0
COL007,CEAOLI,2021,0,0
COL007,CEAOLI,2022,0,0
COL007,CERBET,2021,0,0
COL007,CERBET,2022,0,0
COL007,ERICAL,2021,0,0
COL007,ERICAL,2022,2,1
COL007,ERINUD,2021,0,0
COL007,ERINUD,2022,0,0
COL007,HEAR,2021,0,0
COL007,HEAR,2022,0,0
COL007,HOLDIS,2021,0,0
COL007,HOLDIS,2022,0,0
COL007,LEPCAL,2021,0,0
COL007,LEPCAL,2022,1,1
COL007,MIMAUR,2021,0,0
COL007,MIMAUR,2022,0,0
COL007,QUEBER,2021,0,0
COL007,QUEBER,2022,0,0
COL007,RHAILI,2021,0,0
COL007,RHAILI,2022,0,0
COL007,RIBMAL,2021,0,0
COL007,RIBMAL,2022,0,0
COL007,SYMALB,2021,0,0
COL007,SYMALB,2022,0,0
COL007,SYMMOL,2021,0,0
COL007,SYMMOL,2022,0,0
COL007,TOXDIV,2021,0,0
COL007,TOXDIV,2022,0,0
COL012,ADFA,2021,0,0
COL012,ADFA,2022,0,0
COL012,ARCMAN,2021,0,0
COL012,ARCMAN,2022,0,0
COL012,CEACUN,2021,0,0
COL012,CEACUN,2022,0,0
COL012,CEAOLI,2021,0,0
COL012,CEAOLI,2022,0,0
COL012,CERBET,2021,0,0
COL012,CERBET,2022,0,0
COL012,ERICAL,2021,8,2
COL012,ERICAL,2022,8,1
COL012,ERINUD,2021,0,0
COL012,ERINUD,2022,0,0
COL012,HEAR,2021,0,0
COL012,HEAR,2022,0,0
COL012,HOLDIS,2021,0,0
COL012,HOLDIS,2022,0,0
COL012,LEPCAL,2021,0,0
COL012,LEPCAL,2022,0,0
COL012,MIMAUR,2021,0,0
COL012,MIMAUR,2022,0,0
COL012,QUEBER,2021,0,0
COL012,QUEBER,2022,0,0
COL012,RHAILI,2021,0,0
COL012,RHAILI,2022,0,0
COL012,RIBMAL,2021,0,0
COL012,RIBMAL,2022,0,0
COL012,SYMALB,2021,0,0
COL012,SYMALB,2022,0,0
COL012,SYMMOL,2021,0,0
COL012,SYMMOL,2022,0,0
COL012,TOXDIV,2021,0,0
COL012,TOXDIV,2022,0,0
QUA004,ADFA,2021,0,0
QUA004,ADFA,2022,2,2
QUA004,ARCMAN,2021,0,0
QUA004,ARCMAN,2022,0,0
QUA004,CEACUN,2021,1,1
QUA004,CEACUN,2022,1,1
QUA004,CEAOLI,2021,0,0
QUA004,CEAOLI,2022,0,0
QUA004,CERBET,2021,0,0
QUA004,CERBET,2022,0,0
QUA004,ERICAL,2021,0,0
QUA004,ERICAL,2022,0,0
QUA004,ERINUD,2021,0,0
QUA004,ERINUD,2022,0,0
QUA004,HEAR,2021,0,0
QUA004,HEAR,2022,0,0
QUA004,HOLDIS,2021,0,0
QUA004,HOLDIS,2022,0,0
QUA004,LEPCAL,2021,0,0
QUA004,LEPCAL,2022,0,0
QUA004,MIMAUR,2021,0,0
QUA004,MIMAUR,2022,0,0
QUA004,QUEBER,2021,0,0
QUA004,QUEBER,2022,0,0
QUA004,RHAILI,2021,0,0
QUA004,RHAILI,2022,0,0
QUA004,RIBMAL,2021,0,0
QUA004,RIBMAL,2022,0,0
QUA004,SYMALB,2021,0,0
QUA004,SYMALB,2022,0,0
QUA004,SYMMOL,2021,0,0
QUA004,SYMMOL,2022,0,0
QUA004,TOXDIV,2021,0,0
QUA004,TOXDIV,2022,0,0
QUA009,ADFA,2021,7,2
QUA009,ADFA,2022,18,4
QUA009,ARCMAN,2021,0,0
QUA009,ARCMAN,2022,0,0
QUA009,CEACUN,2021,0,0
QUA009,CEACUN,2022,0,0
QUA009,CEAOLI,2021,0,0
QUA009,CEAOLI,2022,0,0
QUA009,CERBET,2021,0,0
QUA009,CERBET,2022,0,0
QUA009,ERICAL,2021,0,0
QUA009,ERICAL,2022,0,0
QUA009,ERINUD,2021,0,0
QUA009,ERINUD,2022,0,0
QUA009,HEAR,2021,0,0
QUA009,HEAR,2022,0,0
QUA009,HOLDIS,2021,0,0
QUA009,HOLDIS,2022,0,0
QUA009,LEPCAL,2021,0,0
QUA009,LEPCAL,2022,0,0
QUA009,MIMAUR,2021,0,0
QUA009,MIMAUR,2022,0,0
QUA009,QUEBER,2021,0,0
QUA009,QUEBER,2022,0,0
QUA009,RHAILI,2021,0,0
QUA009,RHAILI,2022,0,0
QUA009,RIBMAL,2021,0,0
QUA009,RIBMAL,2022,0,0
QUA009,SYMALB,2021,0,0
QUA009,SYMALB,2022,0,0
QUA009,SYMMOL,2021,0,0
QUA009,SYMMOL,2022,0,0
QUA009,TOXDIV,2021,0,0
QUA009,TOXDIV,2022,0,0
QUA010,ADFA,2021,18,3
QUA010,ADFA,2022,2,1
QUA010,ARCMAN,2021,0,0
QUA010,ARCMAN,2022,0,0
QUA010,CEACUN,2021,0,0
QUA010,CEACUN,2022,0,0
QUA010,CEAOLI,2021,0,0
QUA010,CEAOLI,2022,0,0
QUA010,CERBET,2021,0,0
QUA010,CERBET,2022,0,0
QUA010,ERICAL,2021,0,0
QUA010,ERICAL,2022,0,0
QUA010,ERINUD,2021,0,0
QUA010,ERINUD,2022,0,0
QUA010,HEAR,2021,0,0
QUA010,HEAR,2022,0,0
QUA010,HOLDIS,2021,0,0
QUA010,HOLDIS,2022,0,0
QUA010,LEPCAL,2021,0,0
QUA010,LEPCAL,2022,0,0
QUA010,MIMAUR,2021,0,0
QUA010,MIMAUR,2022,0,0
QUA010,QUEBER,2021,0,0
QUA010,QUEBER,2022,0,0
QUA010,RHAILI,2021,0,0
QUA010,RHAILI,2022,0,0
QUA010,RIBMAL,2021,0,0
QUA010,RIBMAL,2022,0,0
QUA010,SYMALB,2021,0,0
QUA010,SYMALB,2022,0,0
QUA010,SYMMOL,2021,0,0
QUA010,SYMMOL,2022,0,0
QUA010,TOXDIV,2021,0,0
QUA010,TOXDIV,2022,0,0
QUA011,ADFA,2021,4,1
QUA011,ADFA,2022,30,1
QUA011,ARCMAN,2021,0,0
QUA011,ARCMAN,2022,0,0
QUA011,CEACUN,2021,0,0
QUA011,CEACUN,2022,0,0
QUA011,CEAOLI,2021,0,0
QUA011,CEAOLI,2022,0,0
QUA011,CERBET,2021,0,0
QUA011,CERBET,2022,0,0
QUA011,ERICAL,2021,0,0
QUA011,ERICAL,2022,0,0
QUA011,ERINUD,2021,0,0
QUA011,ERINUD,2022,0,0
QUA011,HEAR,2021,0,0
QUA011,HEAR,2022,0,0
QUA011,HOLDIS,2021,0,0
QUA011,HOLDIS,2022,0,0
QUA011,LEPCAL,2021,0,0
QUA011,LEPCAL,2022,0,0
QUA011,MIMAUR,2021,0,0
QUA011,MIMAUR,2022,0,0
QUA011,QUEBER,2021,0,0
QUA011,QUEBER,2022,0,0
QUA011,RHAILI,2021,0,0
QUA011,RHAILI,2022,0,0
QUA011,RIBMAL,2021,0,0
QUA011,RIBMAL,2022,0,0
QUA011,SYMALB,2021,0,0
QUA011,SYMALB,2022,0,0
QUA011,SYMMOL,2021,0,0
QUA011,SYMMOL,2022,0,0
QUA011,TOXDIV,2021,0,0
QUA011,TOXDIV,2022,0,0
QUA015,ADFA,2021,17,2
QUA015,ADFA,2022,6,3
QUA015,ARCMAN,2021,0,0
QUA015,ARCMAN,2022,0,0
QUA015,CEACUN,2021,1,1
QUA015,CEACUN,2022,4,1
QUA015,CEAOLI,2021,0,0
QUA015,CEAOLI,2022,0,0
QUA015,CERBET,2021,1,1
QUA015,CERBET,2022,0,0
QUA015,ERICAL,2021,0,0
QUA015,ERICAL,2022,5,2
QUA015,ERINUD,2021,0,0
QUA015,ERINUD,2022,0,0
QUA015,HEAR,2021,0,0
QUA015,HEAR,2022,0,0
QUA015,HOLDIS,2021,0,0
QUA015,HOLDIS,2022,0,0
QUA015,LEPCAL,2021,0,0
QUA015,LEPCAL,2022,0,0
QUA015,MIMAUR,2021,0,0
QUA015,MIMAUR,2022,1,1
QUA015,QUEBER,2021,0,0
QUA015,QUEBER,2022,0,0
QUA015,RHAILI,2021,0,0
QUA015,RHAILI,2022,0,0
QUA015,RIBMAL,2021,0,0
QUA015,RIBMAL,2022,0,0
QUA015,SYMALB,2021,0,0
QUA015,SYMALB,2022,0,0
QUA015,SYMMOL,2021,0,0
QUA015,SYMMOL,2022,0,0
