"","PlotID","spp","year","avg.cover","sum.cover"
"1162","QUA016","CERBET",2022,0,0
"1163","QUA016","ERICAL",2021,0,0
"1164","QUA016","ERICAL",2022,0,0
"1165","QUA016","ERINUD",2021,0,0
"1166","QUA016","ERINUD",2022,0,0
"1167","QUA016","HEAR",2021,0,0
"1168","QUA016","HEAR",2022,0,0
"1169","QUA016","HOLDIS",2021,0,0
"1170","QUA016","HOLDIS",2022,0,0
"1171","QUA016","LEPCAL",2021,0,0
"1172","QUA016","LEPCAL",2022,0.8,4
"1173","QUA016","MIMAUR",2021,0,0
"1174","QUA016","MIMAUR",2022,0.02,0.1
"1175","QUA016","RHAILI",2021,0,0
"1176","QUA016","RHAILI",2022,0,0
"1177","QUA016","RIBMAL",2021,0,0
"1178","QUA016","RIBMAL",2022,0,0
"1179","QUA016","SYMALB",2021,0,0
"1180","QUA016","SYMALB",2022,0,0
"1181","QUA016","SYMMOL",2021,0,0
"1182","QUA016","SYMMOL",2022,0,0
"1183","QUA016","TOXDIV",2021,0,0
"1184","QUA016","TOXDIV",2022,0,0
"1185","QUA020","ADFA",2021,0.6,3
"1186","QUA020","ADFA",2022,0.8,4
"1187","QUA020","ARCMAN",2021,0,0
"1188","QUA020","ARCMAN",2022,0,0
"1189","QUA020","CEACUN",2021,0.24,1.2
"1190","QUA020","CEACUN",2022,1.3,6.5
"1191","QUA020","CEAOLI",2021,0,0
"1192","QUA020","CEAOLI",2022,0,0
"1193","QUA020","CERBET",2021,0.02,0.1
"1194","QUA020","CERBET",2022,0,0
"1195","QUA020","ERICAL",2021,0,0
"1196","QUA020","ERICAL",2022,0,0
"1197","QUA020","ERINUD",2021,0,0
"1198","QUA020","ERINUD",2022,0,0
"1199","QUA020","HEAR",2021,0,0
"1200","QUA020","HEAR",2022,0,0
"1201","QUA020","HOLDIS",2021,0,0
"1202","QUA020","HOLDIS",2022,0,0
"1203","QUA020","LEPCAL",2021,0,0
"1204","QUA020","LEPCAL",2022,0,0
"1205","QUA020","MIMAUR",2021,0,0
"1206","QUA020","MIMAUR",2022,0,0
"1207","QUA020","RHAILI",2021,0,0
"1208","QUA020","RHAILI",2022,0,0
"1209","QUA020","RIBMAL",2021,0,0
"1210","QUA020","RIBMAL",2022,0,0
"1211","QUA020","SYMALB",2021,0,0
"1212","QUA020","SYMALB",2022,0,0
"1213","QUA020","SYMMOL",2021,0,0
"1214","QUA020","SYMMOL",2022,0,0
"1215","QUA020","TOXDIV",2021,0,0
"1216","QUA020","TOXDIV",2022,0,0
"1217","QUA024","ADFA",2021,0,0
"1218","QUA024","ADFA",2022,0,0
"1219","QUA024","ARCMAN",2021,0,0
"1220","QUA024","ARCMAN",2022,0,0
"1221","QUA024","CEACUN",2021,0,0
"1222","QUA024","CEACUN",2022,0,0
"1223","QUA024","CEAOLI",2021,0,0
"1224","QUA024","CEAOLI",2022,0,0
"1225","QUA024","CERBET",2021,0,0
"1226","QUA024","CERBET",2022,0,0
"1227","QUA024","ERICAL",2021,0,0
"1228","QUA024","ERICAL",2022,0,0
"1229","QUA024","ERINUD",2021,0,0
"1230","QUA024","ERINUD",2022,0,0
"1231","QUA024","HEAR",2021,0,0
"1232","QUA024","HEAR",2022,0,0
"1233","QUA024","HOLDIS",2021,0,0
"1234","QUA024","HOLDIS",2022,0,0
"1235","QUA024","LEPCAL",2021,0,0
"1236","QUA024","LEPCAL",2022,0.02,0.1
"1237","QUA024","MIMAUR",2021,0,0
"1238","QUA024","MIMAUR",2022,0,0
"1239","QUA024","RHAILI",2021,0,0
"1240","QUA024","RHAILI",2022,0,0
"1241","QUA024","RIBMAL",2021,0,0
"1242","QUA024","RIBMAL",2022,0,0
"1243","QUA024","SYMALB",2021,0,0
"1244","QUA024","SYMALB",2022,0,0
"1245","QUA024","SYMMOL",2021,0,0
"1246","QUA024","SYMMOL",2022,0,0
"1247","QUA024","TOXDIV",2021,0,0
"1248","QUA024","TOXDIV",2022,0,0
"1249","QUA025","ADFA",2021,0,0
"1250","QUA025","ADFA",2022,0.1,0.5
"1251","QUA025","ARCMAN",2021,0,0
"1252","QUA025","ARCMAN",2022,0,0
"1253","QUA025","CEACUN",2021,0,0
"1254","QUA025","CEACUN",2022,0,0
"1255","QUA025","CEAOLI",2021,0,0
"1256","QUA025","CEAOLI",2022,0,0
"1257","QUA025","CERBET",2021,0,0
"1258","QUA025","CERBET",2022,0,0
"1259","QUA025","ERICAL",2021,0,0
"1260","QUA025","ERICAL",2022,0,0
"1261","QUA025","ERINUD",2021,0,0
"1262","QUA025","ERINUD",2022,0,0
"1263","QUA025","HEAR",2021,0,0
"1264","QUA025","HEAR",2022,0,0
"1265","QUA025","HOLDIS",2021,0,0
"1266","QUA025","HOLDIS",2022,0,0
"1267","QUA025","LEPCAL",2021,0,0
"1268","QUA025","LEPCAL",2022,0.8,4
"1269","QUA025","MIMAUR",2021,0,0
"1270","QUA025","MIMAUR",2022,0,0
"1271","QUA025","RHAILI",2021,0,0
"1272","QUA025","RHAILI",2022,0,0
"1273","QUA025","RIBMAL",2021,0,0
"1274","QUA025","RIBMAL",2022,0,0
"1275","QUA025","SYMALB",2021,0,0
"1276","QUA025","SYMALB",2022,0,0
"1277","QUA025","SYMMOL",2021,0,0
"1278","QUA025","SYMMOL",2022,0,0
"1279","QUA025","TOXDIV",2021,0,0
"1280","QUA025","TOXDIV",2022,0,0
"1281","BOB008","ADFA",2021,0,0
"1282","BOB008","ADFA",2022,0,0
"1283","BOB008","ARCMAN",2021,0,0
"1284","BOB008","ARCMAN",2022,0,0
"1285","BOB008","CEACUN",2021,0,0
"1286","BOB008","CEACUN",2022,0,0
"1287","BOB008","CEAOLI",2021,0,0
"1288","BOB008","CEAOLI",2022,0,0
"1289","BOB008","CERBET",2021,0,0
"1290","BOB008","CERBET",2022,0,0
"1291","BOB008","ERICAL",2021,0,0
"1292","BOB008","ERICAL",2022,0,0
"1293","BOB008","ERINUD",2021,0,0
"1294","BOB008","ERINUD",2022,0,0
"1295","BOB008","HEAR",2021,0,0
"1296","BOB008","HEAR",2022,0,0
"1297","BOB008","HOLDIS",2021,0,0
"1298","BOB008","HOLDIS",2022,0,0
"1299","BOB008","LEPCAL",2021,0,0
"1300","BOB008","LEPCAL",2022,0,0
"1301","BOB008","MIMAUR",2021,0,0
"1302","BOB008","MIMAUR",2022,0,0
"1303","BOB008","RHAILI",2021,0,0
"1304","BOB008","RHAILI",2022,0,0
"1305","BOB008","RIBMAL",2021,0,0
"1306","BOB008","RIBMAL",2022,0,0
"1307","BOB008","SYMALB",2021,0,0
"1308","BOB008","SYMALB",2022,0,0
"1309","BOB008","SYMMOL",2021,0,0
"1310","BOB008","SYMMOL",2022,0,0
"1311","BOB008","TOXDIV",2021,0,0
"1312","BOB008","TOXDIV",2022,0,0
"1313","BOB013","ADFA",2021,0,0
"1314","BOB013","ADFA",2022,0,0
"1315","BOB013","ARCMAN",2021,0,0
"1316","BOB013","ARCMAN",2022,0,0
"1317","BOB013","CEACUN",2021,0,0
"1318","BOB013","CEACUN",2022,0,0
"1319","BOB013","CEAOLI",2021,0,0
"1320","BOB013","CEAOLI",2022,0,0
"1321","BOB013","CERBET",2021,0,0
"1322","BOB013","CERBET",2022,0,0
"1323","BOB013","ERICAL",2021,0,0
"1324","BOB013","ERICAL",2022,0,0
"1325","BOB013","ERINUD",2021,0,0
"1326","BOB013","ERINUD",2022,0,0
"1327","BOB013","HEAR",2021,0,0
"1328","BOB013","HEAR",2022,0,0
"1329","BOB013","HOLDIS",2021,0,0
"1330","BOB013","HOLDIS",2022,0,0
"1331","BOB013","LEPCAL",2021,0,0
"1332","BOB013","LEPCAL",2022,0,0
"1333","BOB013","MIMAUR",2021,0,0
"1334","BOB013","MIMAUR",2022,0,0
"1335","BOB013","RHAILI",2021,0,0
"1336","BOB013","RHAILI",2022,0,0
"1337","BOB013","RIBMAL",2021,0,0
"1338","BOB013","RIBMAL",2022,0,0
"1339","BOB013","SYMALB",2021,0,0
"1340","BOB013","SYMALB",2022,0,0
"1341","BOB013","SYMMOL",2021,0,0
"1342","BOB013","SYMMOL",2022,0,0
"1343","BOB013","TOXDIV",2021,0,0
"1344","BOB013","TOXDIV",2022,0,0
"1345","BOB015","ADFA",2021,0,0
"1346","BOB015","ADFA",2022,0,0
"1347","BOB015","ARCMAN",2021,0,0
"1348","BOB015","ARCMAN",2022,0,0
"1349","BOB015","CEACUN",2021,0,0
"1350","BOB015","CEACUN",2022,0,0
"1351","BOB015","CEAOLI",2021,0,0
"1352","BOB015","CEAOLI",2022,0,0
"1353","BOB015","CERBET",2021,0,0
"1354","BOB015","CERBET",2022,0,0
"1355","BOB015","ERICAL",2021,0,0
"1356","BOB015","ERICAL",2022,1,5
"1357","BOB015","ERINUD",2021,0,0
"1358","BOB015","ERINUD",2022,0,0
"1359","BOB015","HEAR",2021,0,0
"1360","BOB015","HEAR",2022,0,0
"1361","BOB015","HOLDIS",2021,0,0
"1362","BOB015","HOLDIS",2022,0,0
"1363","BOB015","LEPCAL",2021,0,0
"1364","BOB015","LEPCAL",2022,0.2,1
"1365","BOB015","MIMAUR",2021,0,0
"1366","BOB015","MIMAUR",2022,0,0
"1367","BOB015","RHAILI",2021,0,0
"1368","BOB015","RHAILI",2022,0,0
"1369","BOB015","RIBMAL",2021,0,0
"1370","BOB015","RIBMAL",2022,0,0
"1371","BOB015","SYMALB",2021,0,0
"1372","BOB015","SYMALB",2022,0,0
"1373","BOB015","SYMMOL",2021,0,0
"1374","BOB015","SYMMOL",2022,0,0
"1375","BOB015","TOXDIV",2021,0,0
"1376","BOB015","TOXDIV",2022,0,0
"1377","BOB019","ADFA",2021,0,0
"1378","BOB019","ADFA",2022,0,0
"1379","BOB019","ARCMAN",2021,0,0
"1380","BOB019","ARCMAN",2022,0,0
"1381","BOB019","CEACUN",2021,0,0
"1382","BOB019","CEACUN",2022,0,0
"1383","BOB019","CEAOLI",2021,0,0
"1384","BOB019","CEAOLI",2022,0,0
"1385","BOB019","CERBET",2021,0,0
"1386","BOB019","CERBET",2022,0,0
"1387","BOB019","ERICAL",2021,0,0
"1388","BOB019","ERICAL",2022,0,0
"1389","BOB019","ERINUD",2021,0,0
"1390","BOB019","ERINUD",2022,0,0
"1391","BOB019","HEAR",2021,0,0
"1392","BOB019","HEAR",2022,0,0
"1393","BOB019","HOLDIS",2021,0,0
"1394","BOB019","HOLDIS",2022,0,0
"1395","BOB019","LEPCAL",2021,0,0
"1396","BOB019","LEPCAL",2022,16,80
"1397","BOB019","MIMAUR",2021,0,0
"1398","BOB019","MIMAUR",2022,0,0
"1399","BOB019","RHAILI",2021,0,0
"1400","BOB019","RHAILI",2022,0,0
"1401","BOB019","RIBMAL",2021,0,0
"1402","BOB019","RIBMAL",2022,0,0
"1403","BOB019","SYMALB",2021,0,0
"1404","BOB019","SYMALB",2022,0,0
"1405","BOB019","SYMMOL",2021,0,0
"1406","BOB019","SYMMOL",2022,0,0
"1407","BOB019","TOXDIV",2021,0,0
"1408","BOB019","TOXDIV",2022,0,0
"1409","CCC007","ADFA",2021,0,0
"1410","CCC007","ADFA",2022,0,0
"1411","CCC007","ARCMAN",2021,0,0
"1412","CCC007","ARCMAN",2022,0,0
"1413","CCC007","CEACUN",2021,0,0
"1414","CCC007","CEACUN",2022,0,0
"1415","CCC007","CEAOLI",2021,0,0
"1416","CCC007","CEAOLI",2022,0,0
"1417","CCC007","CERBET",2021,0,0
"1418","CCC007","CERBET",2022,0,0
"1419","CCC007","ERICAL",2021,0.4,2
"1420","CCC007","ERICAL",2022,0.5,2.5
"1421","CCC007","ERINUD",2021,0,0
"1422","CCC007","ERINUD",2022,0,0
"1423","CCC007","HEAR",2021,0,0
"1424","CCC007","HEAR",2022,0,0
"1425","CCC007","HOLDIS",2021,0,0
"1426","CCC007","HOLDIS",2022,0,0
"1427","CCC007","LEPCAL",2021,0,0
"1428","CCC007","LEPCAL",2022,0,0
"1429","CCC007","MIMAUR",2021,0,0
"1430","CCC007","MIMAUR",2022,0,0
"1431","CCC007","RHAILI",2021,0,0
"1432","CCC007","RHAILI",2022,0,0
"1433","CCC007","RIBMAL",2021,0,0
"1434","CCC007","RIBMAL",2022,0,0
"1435","CCC007","SYMALB",2021,0,0
"1436","CCC007","SYMALB",2022,0,0
"1437","CCC007","SYMMOL",2021,0,0
"1438","CCC007","SYMMOL",2022,0,0
"1439","CCC007","TOXDIV",2021,0,0
"1440","CCC007","TOXDIV",2022,0,0
"1441","COL018","ADFA",2021,0,0
"1442","COL018","ADFA",2022,0,0
"1443","COL018","ARCMAN",2021,0,0
"1444","COL018","ARCMAN",2022,0,0
"1445","COL018","CEACUN",2021,0,0
"1446","COL018","CEACUN",2022,0,0
"1447","COL018","CEAOLI",2021,0,0
"1448","COL018","CEAOLI",2022,0,0
"1449","COL018","CERBET",2021,0,0
"1450","COL018","CERBET",2022,0,0
"1451","COL018","ERICAL",2021,0.6,3
"1452","COL018","ERICAL",2022,0.8,4
"1453","COL018","ERINUD",2021,0,0
"1454","COL018","ERINUD",2022,0,0
"1455","COL018","HEAR",2021,0,0
"1456","COL018","HEAR",2022,0,0
"1457","COL018","HOLDIS",2021,0,0
"1458","COL018","HOLDIS",2022,0,0
"1459","COL018","LEPCAL",2021,0,0
"1460","COL018","LEPCAL",2022,0,0
"1461","COL018","MIMAUR",2021,0,0
"1462","COL018","MIMAUR",2022,0,0
"1463","COL018","RHAILI",2021,0,0
"1464","COL018","RHAILI",2022,0,0
"1465","COL018","RIBMAL",2021,0,0
"1466","COL018","RIBMAL",2022,0,0
"1467","COL018","SYMALB",2021,0,0
"1468","COL018","SYMALB",2022,0,0
"1469","COL018","SYMMOL",2021,0,0
"1470","COL018","SYMMOL",2022,0,0
"1471","COL018","TOXDIV",2021,0,0
"1472","COL018","TOXDIV",2022,0,0
"1473","QUA001","ADFA",2021,0,0
"1474","QUA001","ADFA",2022,0,0
"1475","QUA001","ARCMAN",2021,0,0
"1476","QUA001","ARCMAN",2022,0,0
"1477","QUA001","CEACUN",2021,0,0
"1478","QUA001","CEACUN",2022,0,0
"1479","QUA001","CEAOLI",2021,0,0
"1480","QUA001","CEAOLI",2022,0,0
"1481","QUA001","CERBET",2021,0,0
"1482","QUA001","CERBET",2022,0,0
"1483","QUA001","ERICAL",2021,0,0
"1484","QUA001","ERICAL",2022,0,0
"1485","QUA001","ERINUD",2021,0,0
"1486","QUA001","ERINUD",2022,0,0
"1487","QUA001","HEAR",2021,0,0
"1488","QUA001","HEAR",2022,0,0
"1489","QUA001","HOLDIS",2021,0,0
"1490","QUA001","HOLDIS",2022,0,0
"1491","QUA001","LEPCAL",2021,1,5
"1492","QUA001","LEPCAL",2022,0,0
"1493","QUA001","MIMAUR",2021,0,0
"1494","QUA001","MIMAUR",2022,0,0
"1495","QUA001","RHAILI",2021,0,0
"1496","QUA001","RHAILI",2022,0,0
"1497","QUA001","RIBMAL",2021,0,0
"1498","QUA001","RIBMAL",2022,0,0
"1499","QUA001","SYMALB",2021,0,0
"1500","QUA001","SYMALB",2022,0,0
"1501","QUA001","SYMMOL",2021,0,0
"1502","QUA001","SYMMOL",2022,0,0
"1503","QUA001","TOXDIV",2021,0,0
"1504","QUA001","TOXDIV",2022,0,0
"1505","BOB007","ADFA",2021,0,0
"1506","BOB007","ADFA",2022,0,0
"1507","BOB007","ARCMAN",2021,0,0
"1508","BOB007","ARCMAN",2022,0,0
"1509","BOB007","CEACUN",2021,0,0
"1510","BOB007","CEACUN",2022,0,0
"1511","BOB007","CEAOLI",2021,0,0
"1512","BOB007","CEAOLI",2022,0,0
"1513","BOB007","CERBET",2021,0,0
"1514","BOB007","CERBET",2022,0,0
"1515","BOB007","ERICAL",2021,0,0
"1516","BOB007","ERICAL",2022,0,0
"1517","BOB007","ERINUD",2021,0,0
"1518","BOB007","ERINUD",2022,0,0
"1519","BOB007","HEAR",2021,0,0
"1520","BOB007","HEAR",2022,0,0
"1521","BOB007","HOLDIS",2021,0,0
"1522","BOB007","HOLDIS",2022,0,0
"1523","BOB007","LEPCAL",2021,0,0
"1524","BOB007","LEPCAL",2022,0,0
"1525","BOB007","MIMAUR",2021,0,0
"1526","BOB007","MIMAUR",2022,0,0
"1527","BOB007","RHAILI",2021,0,0
"1528","BOB007","RHAILI",2022,0,0
"1529","BOB007","RIBMAL",2021,0,0
"1530","BOB007","RIBMAL",2022,0,0
"1531","BOB007","SYMALB",2021,0,0
"1532","BOB007","SYMALB",2022,0,0
"1533","BOB007","SYMMOL",2021,0,0
"1534","BOB007","SYMMOL",2022,0,0
"1535","BOB007","TOXDIV",2021,0,0
"1536","BOB007","TOXDIV",2022,0,0
"1537","COL017","ADFA",2021,0,0
"1538","COL017","ADFA",2022,0,0
"1539","COL017","ARCMAN",2021,0,0
"1540","COL017","ARCMAN",2022,0,0
"1541","COL017","CEACUN",2021,0,0
"1542","COL017","CEACUN",2022,0,0
"1543","COL017","CEAOLI",2021,0,0
"1544","COL017","CEAOLI",2022,0,0
"1545","COL017","CERBET",2021,0,0
"1546","COL017","CERBET",2022,0,0
"1547","COL017","ERICAL",2021,0,0
"1548","COL017","ERICAL",2022,0,0
"1549","COL017","ERINUD",2021,0,0
"1550","COL017","ERINUD",2022,0,0
"1551","COL017","HEAR",2021,0,0
"1552","COL017","HEAR",2022,0,0
"1553","COL017","HOLDIS",2021,0,0
"1554","COL017","HOLDIS",2022,0,0
"1555","COL017","LEPCAL",2021,0.2,1
"1556","COL017","LEPCAL",2022,0,0
"1557","COL017","MIMAUR",2021,0,0
"1558","COL017","MIMAUR",2022,0,0
"1559","COL017","RHAILI",2021,0,0
"1560","COL017","RHAILI",2022,0,0
"1561","COL017","RIBMAL",2021,0,0
"1562","COL017","RIBMAL",2022,0,0
"1563","COL017","SYMALB",2021,0,0
"1564","COL017","SYMALB",2022,0,0
"1565","COL017","SYMMOL",2021,0,0
"1566","COL017","SYMMOL",2022,0,0
"1567","COL017","TOXDIV",2021,0,0
"1568","COL017","TOXDIV",2022,0,0
"1569","QUA021","ADFA",2021,0.04,0.2
"1570","QUA021","ADFA",2022,0.1,0.5
"1571","QUA021","ARCMAN",2021,0,0
"1572","QUA021","ARCMAN",2022,0,0
"1573","QUA021","CEACUN",2021,0.14,0.7
"1574","QUA021","CEACUN",2022,0.8,4
"1575","QUA021","CEAOLI",2021,0,0
"1576","QUA021","CEAOLI",2022,0,0
"1577","QUA021","CERBET",2021,0,0
"1578","QUA021","CERBET",2022,0,0
"1579","QUA021","ERICAL",2021,0,0
"1580","QUA021","ERICAL",2022,0,0
"1581","QUA021","ERINUD",2021,0,0
"1582","QUA021","ERINUD",2022,0,0
"1583","QUA021","HEAR",2021,0,0
"1584","QUA021","HEAR",2022,0,0
"1585","QUA021","HOLDIS",2021,0,0
"1586","QUA021","HOLDIS",2022,0,0
"1587","QUA021","LEPCAL",2021,0.42,2.1
"1588","QUA021","LEPCAL",2022,3.5,17.5
"1589","QUA021","MIMAUR",2021,0,0
"1590","QUA021","MIMAUR",2022,0,0
"1591","QUA021","RHAILI",2021,0,0
"1592","QUA021","RHAILI",2022,0,0
"1593","QUA021","RIBMAL",2021,0,0
"1594","QUA021","RIBMAL",2022,0,0
"1595","QUA021","SYMALB",2021,0,0
"1596","QUA021","SYMALB",2022,0,0
"1597","QUA021","SYMMOL",2021,0,0
"1598","QUA021","SYMMOL",2022,0,0
"1599","QUA021","TOXDIV",2021,0,0
"1600","QUA021","TOXDIV",2022,0,0
"1601","QUA022","ADFA",2021,0,0
"1602","QUA022","ADFA",2022,1.2,6
"1603","QUA022","ARCMAN",2021,0,0
"1604","QUA022","ARCMAN",2022,0,0
"1605","QUA022","CEACUN",2021,0,0
"1606","QUA022","CEACUN",2022,0,0
"1607","QUA022","CEAOLI",2021,0,0
"1608","QUA022","CEAOLI",2022,0,0
"1609","QUA022","CERBET",2021,0,0
"1610","QUA022","CERBET",2022,0,0
"1611","QUA022","ERICAL",2021,0,0
"1612","QUA022","ERICAL",2022,0,0
"1613","QUA022","ERINUD",2021,0,0
"1614","QUA022","ERINUD",2022,0,0
"1615","QUA022","HEAR",2021,0,0
"1616","QUA022","HEAR",2022,0,0
"1617","QUA022","HOLDIS",2021,0,0
"1618","QUA022","HOLDIS",2022,0,0
"1619","QUA022","LEPCAL",2021,0.02,0.1
"1620","QUA022","LEPCAL",2022,0,0
"1621","QUA022","MIMAUR",2021,0,0
"1622","QUA022","MIMAUR",2022,0,0
"1623","QUA022","RHAILI",2021,0,0
"1624","QUA022","RHAILI",2022,0,0
"1625","QUA022","RIBMAL",2021,0,0
"1626","QUA022","RIBMAL",2022,0,0
"1627","QUA022","SYMALB",2021,0,0
"1628","QUA022","SYMALB",2022,0,0
"1629","QUA022","SYMMOL",2021,0,0
"1630","QUA022","SYMMOL",2022,0,0
"1631","QUA022","TOXDIV",2021,0,0
"1632","QUA022","TOXDIV",2022,0,0
"1633","CCC010","ADFA",2021,0,0
"1634","CCC010","ADFA",2022,0,0
"1635","CCC010","ARCMAN",2021,0,0
"1636","CCC010","ARCMAN",2022,0,0
"1637","CCC010","CEACUN",2021,0,0
"1638","CCC010","CEACUN",2022,0,0
"1639","CCC010","CEAOLI",2021,0,0
"1640","CCC010","CEAOLI",2022,0,0
"1641","CCC010","CERBET",2021,0,0
"1642","CCC010","CERBET",2022,0,0
"1643","CCC010","ERICAL",2021,0.28,1.4
"1644","CCC010","ERICAL",2022,0,0
"1645","CCC010","ERINUD",2021,0,0
"1646","CCC010","ERINUD",2022,0,0
"1647","CCC010","HEAR",2021,0,0
"1648","CCC010","HEAR",2022,0,0
"1649","CCC010","HOLDIS",2021,0,0
"1650","CCC010","HOLDIS",2022,0,0
"1651","CCC010","LEPCAL",2021,0,0
"1652","CCC010","LEPCAL",2022,0,0
"1653","CCC010","MIMAUR",2021,0,0
"1654","CCC010","MIMAUR",2022,0.2,1
"1655","CCC010","RHAILI",2021,0,0
"1656","CCC010","RHAILI",2022,0,0
"1657","CCC010","RIBMAL",2021,0,0
"1658","CCC010","RIBMAL",2022,0,0
"1659","CCC010","SYMALB",2021,0,0
"1660","CCC010","SYMALB",2022,0,0
"1661","CCC010","SYMMOL",2021,0,0
"1662","CCC010","SYMMOL",2022,0,0
"1663","CCC010","TOXDIV",2021,0,0
"1664","CCC010","TOXDIV",2022,0,0
"1665","CCC012","ADFA",2021,0,0
"1666","CCC012","ADFA",2022,0,0
"1667","CCC012","ARCMAN",2021,0,0
"1668","CCC012","ARCMAN",2022,0,0
"1669","CCC012","CEACUN",2021,0,0
"1670","CCC012","CEACUN",2022,0,0
"1671","CCC012","CEAOLI",2021,0,0
"1672","CCC012","CEAOLI",2022,0,0
"1673","CCC012","CERBET",2021,0,0
"1674","CCC012","CERBET",2022,0,0
"1675","CCC012","ERICAL",2021,0,0
"1676","CCC012","ERICAL",2022,0,0
"1677","CCC012","ERINUD",2021,0,0
"1678","CCC012","ERINUD",2022,0,0
"1679","CCC012","HEAR",2021,0,0
"1680","CCC012","HEAR",2022,0,0
"1681","CCC012","HOLDIS",2021,0,0
"1682","CCC012","HOLDIS",2022,0,0
"1683","CCC012","LEPCAL",2021,0,0
"1684","CCC012","LEPCAL",2022,0,0
"1685","CCC012","MIMAUR",2021,0,0
"1686","CCC012","MIMAUR",2022,0,0
"1687","CCC012","RHAILI",2021,0,0
"1688","CCC012","RHAILI",2022,0,0
"1689","CCC012","RIBMAL",2021,0,0
"1690","CCC012","RIBMAL",2022,0,0
"1691","CCC012","SYMALB",2021,0,0
"1692","CCC012","SYMALB",2022,0,0
"1693","CCC012","SYMMOL",2021,0,0
"1694","CCC012","SYMMOL",2022,0,0
"1695","CCC012","TOXDIV",2021,0,0
"1696","CCC012","TOXDIV",2022,0,0
"1697","CCC002","ADFA",2021,0,0
"1698","CCC002","ADFA",2022,0,0
"1699","CCC002","ARCMAN",2021,0.04,0.2
"1700","CCC002","ARCMAN",2022,0,0
"1701","CCC002","CEACUN",2021,0,0
"1702","CCC002","CEACUN",2022,0,0
"1703","CCC002","CEAOLI",2021,0,0
"1704","CCC002","CEAOLI",2022,0,0
"1705","CCC002","CERBET",2021,0,0
"1706","CCC002","CERBET",2022,0,0
"1707","CCC002","ERICAL",2021,0.02,0.1
"1708","CCC002","ERICAL",2022,0,0
"1709","CCC002","ERINUD",2021,0,0
"1710","CCC002","ERINUD",2022,0,0
"1711","CCC002","HEAR",2021,0,0
"1712","CCC002","HEAR",2022,0,0
"1713","CCC002","HOLDIS",2021,0.06,0.3
"1714","CCC002","HOLDIS",2022,0.2,1
"1715","CCC002","LEPCAL",2021,0,0
"1716","CCC002","LEPCAL",2022,0,0
"1717","CCC002","MIMAUR",2021,0,0
"1718","CCC002","MIMAUR",2022,0,0
"1719","CCC002","RHAILI",2021,0,0
"1720","CCC002","RHAILI",2022,0,0
"1721","CCC002","RIBMAL",2021,0,0
"1722","CCC002","RIBMAL",2022,0,0
"1723","CCC002","SYMALB",2021,0,0
"1724","CCC002","SYMALB",2022,0,0
"1725","CCC002","SYMMOL",2021,0,0
"1726","CCC002","SYMMOL",2022,0,0
"1727","CCC002","TOXDIV",2021,0,0
"1728","CCC002","TOXDIV",2022,0,0
