PlotID,year,Species,SEEDLING/RESPROUT
BOB015,2022,HYPGLA,
BOB016,2021,HYPGLA,
BOB016,2022,HYPGLA,
BOB017,2021,HYPGLA,
BOB017,2022,HYPGLA,
BOB018,2021,HYPGLA,
BOB018,2022,HYPGLA,
BOB019,2021,HYPGLA,
BOB019,2022,HYPGLA,
BOB019,2022,HYPGLA,
CCC001,2022,HYPGLA,
CCC001,2022,HYPGLA,
CCC002,2022,HYPGLA,
CCC003,2022,HYPGLA,
CCC004,2022,HYPGLA,
CCC005,2022,HYPGLA,
CCC006,2022,HYPGLA,
CCC007,2022,HYPGLA,
CCC008,2022,HYPGLA,
CCC009,2022,HYPGLA,
CCC010,2022,HYPGLA,
CCC011,2021,HYPGLA,
CCC011,2022,HYPGLA,
COL007,2022,HYPGLA,
COL012,2021,HYPGLA,
COL012,2022,HYPGLA,
COL013,2022,HYPGLA,
COL014,2022,HYPGLA,
COL014,2022,HYPGLA,
COL017,2021,HYPGLA,
QUA002,2022,HYPGLA,
QUA003,2022,HYPGLA,
QUA004,2022,HYPGLA,
QUA006,2022,HYPGLA,
QUA008,2022,HYPGLA,
QUA009,2021,HYPGLA,
QUA009,2022,HYPGLA,
QUA009,2022,HYPGLA,
QUA010,2022,HYPGLA,
QUA011,2022,HYPGLA,
QUA015,2022,HYPGLA,
QUA016,2021,HYPGLA,
QUA016,2022,HYPGLA,
QUA020,2021,HYPGLA,
QUA020,2022,HYPGLA,
QUA021,2022,HYPGLA,
QUA022,2022,HYPGLA,
QUA022,2022,HYPGLA,
QUA024,2022,HYPGLA,
QUA025,2022,HYPGLA,
QUA025,2022,HYPGLA,
BOB004,2022,HYPRAD,
BOB007,2022,HYPRAD,
BOB018,2021,HYPRAD,
COL007,2021,HYPRAD,
COL012,2021,HYPRAD,
COL014,2021,HYPRAD,
QUA003,2021,HYPRAD,
QUA004,2021,HYPRAD,
QUA015,2021,HYPRAD,
QUA016,2021,HYPRAD,
BOB008,2022,KOEMAC,
BOB019,2021,KOEMAC,
BOB019,2022,KOEMAC,
CCC010,2022,KOEMAC,
BOB011,2022,LACSER,
CCC001,2021,LACSER,
CCC001,2022,LACSER,
CCC002,2022,LACSER,
CCC003,2021,LACSER,
CCC003,2022,LACSER,
CCC004,2021,LACSER,
CCC004,2022,LACSER,
CCC005,2022,LACSER,
CCC006,2022,LACSER,
CCC008,2021,LACSER,
CCC008,2022,LACSER,
CCC009,2021,LACSER,
CCC009,2022,LACSER,
CCC010,2021,LACSER,
CCC010,2022,LACSER,
CCC011,2021,LACSER,
CCC012,2021,LACSER,
COL014,2022,LACSER,
QUA006,2022,LACSER,
QUA009,2022,LACSER,
QUA011,2021,LACSER,
QUA022,2022,LACSER,
CCC007,2021,LATVES,
CCC007,2022,LATVES,
CCC010,2021,LATVES,
CCC010,2022,LATVES,
CCC011,2021,LATVES,
CCC011,2022,LATVES,
CCC012,2021,LATVES,
CCC012,2022,LATVES,
COL007,2022,LATVES,
COL007,2021,LATVES,
COL012,2022,LATVES,
COL012,2021,LATVES,
QUA001,2021,LATVES,
QUA004,2022,LATVES,
QUA004,2021,LATVES,
QUA005,2022,LATVES,
QUA006,2022,LATVES,
QUA021,2022,LATVES,
BOB013,2022,LEPBIC,
COL014,2021,LEPBIC,
COL014,2022,LEPBIC,
BOB001,2021,LEPCAL,
BOB001,2022,LEPCAL,
BOB002,2022,LEPCAL,
BOB003,2021,LEPCAL,
BOB003,2022,LEPCAL,RESPROUT
BOB005,2021,LEPCAL,
BOB006,2021,LEPCAL,
BOB007,2021,LEPCAL,
BOB007,2022,LEPCAL,RESPROUT
BOB008,2021,LEPCAL,
BOB008,2022,LEPCAL,RESPROUT
BOB008,2022,LEPCAL,UNBURNT
BOB008,2022,LEPCAL,SEEDLING
BOB009,2022,LEPCAL,
BOB010,2021,LEPCAL,
BOB010,2022,LEPCAL,
BOB012,2021,LEPCAL,
BOB012,2022,LEPCAL,RESPROUT
BOB012,2022,LEPCAL,SEEDLING
BOB013,2021,LEPCAL,
BOB013,2022,LEPCAL,RESPROUT
BOB014,2021,LEPCAL,RESPROUT
BOB014,2021,LEPCAL,SEEDLING
BOB014,2022,LEPCAL,RESPROUT
BOB014,2022,LEPCAL,SEEDLING
BOB015,2021,LEPCAL,
BOB015,2022,LEPCAL,SEEDLING
BOB015,2022,LEPCAL,RESPROUT
BOB016,2021,LEPCAL,RESPROUT
BOB016,2022,LEPCAL,RESPROUT
BOB017,2021,LEPCAL,
BOB017,2022,LEPCAL,RESPROUT
BOB019,2021,LEPCAL,
BOB019,2022,LEPCAL,RESPROUT
BOB019,2022,LEPCAL,SEEDLING
CCC001,2021,LEPCAL,
CCC001,2022,LEPCAL,SEEDLING
CCC003,2022,LEPCAL,SEEDLING
CCC004,2021,LEPCAL,SEEDLING
CCC004,2022,LEPCAL,SEEDLING
CCC004,2022,LEPCAL,SEEDLING
CCC005,2021,LEPCAL,SEEDLING
CCC005,2022,LEPCAL,SEEDLING
CCC006,2021,LEPCAL,
COL007,2021,LEPCAL,
COL007,2022,LEPCAL,RESPROUT
COL007,2022,LEPCAL,SEEDLING
COL014,2021,LEPCAL,
COL014,2022,LEPCAL,SEEDLING
COL017,2021,LEPCAL,
COL017,2022,LEPCAL,SEEDLING
QUA001,2021,LEPCAL,seedling
QUA002,2021,LEPCAL,
QUA002,2022,LEPCAL,SEEDLING
QUA005,2021,LEPCAL,seedling
QUA006,2021,LEPCAL,seedling
QUA006,2022,LEPCAL,SEEDLING
QUA008,2021,LEPCAL,SEEDLING
QUA008,2022,LEPCAL,SEEDLING
QUA011,2021,LEPCAL,
QUA011,2022,LEPCAL,SEEDLING
QUA015,2021,LEPCAL,
QUA015,2022,LEPCAL,SEEDLING
QUA016,2021,LEPCAL,SEEDLING
QUA016,2022,LEPCAL,SEEDLING
QUA020,2021,LEPCAL,
QUA020,2022,LEPCAL,SEEDLING
QUA021,2021,LEPCAL,SEEDLING
QUA021,2022,LEPCAL,SEEDLING
QUA022,2021,LEPCAL,
QUA024,2022,LEPCAL,SEEDLING
QUA025,2022,LEPCAL,SEEDLING
QUA025,2022,LEPCAL,SEEDLING
QUA025,2022,LEPCAL,SEEDLING
CCC002,2021,Lilium,
CCC004,2022,LITHOPHRAGMA,
BOB003,2021,LOGFIL,
BOB004,2021,LOGFIL,
BOB017,2021,LOGFIL,
QUA011,2021,LOGFIL,
QUA024,2022,LOGFIL,
BOB001,2021,LOGGAL,
BOB002,2021,LOGGAL,
BOB002,2022,LOGGAL,
BOB003,2021,LOGGAL,
BOB003,2022,LOGGAL,
BOB004,2021,LOGGAL,
BOB004,2022,LOGGAL,
BOB005,2021,LOGGAL,
BOB005,2022,LOGGAL,
BOB006,2021,LOGGAL,
BOB006,2022,LOGGAL,
BOB007,2021,LOGGAL,
BOB007,2022,LOGGAL,
BOB009,2021,LOGGAL,
BOB009,2022,LOGGAL,
BOB010,2021,LOGGAL,
BOB011,2021,LOGGAL,
BOB012,2022,LOGGAL,
BOB013,2021,LOGGAL,
BOB013,2022,LOGGAL,
BOB014,2021,LOGGAL,
BOB014,2022,LOGGAL,
BOB015,2021,LOGGAL,
BOB015,2022,LOGGAL,
BOB016,2021,LOGGAL,
BOB016,2022,LOGGAL,
BOB017,2021,LOGGAL,
BOB017,2022,LOGGAL,
BOB018,2021,LOGGAL,
BOB019,2021,LOGGAL,
CCC002,2022,LOGGAL,
CCC003,2022,LOGGAL,
CCC005,2021,LOGGAL,
CCC005,2022,LOGGAL,
CCC005,2022,LOGGAL,
CCC006,2022,LOGGAL,
CCC007,2021,LOGGAL,
CCC007,2022,LOGGAL,
CCC008,2021,LOGGAL,
CCC008,2022,LOGGAL,
CCC009,2022,LOGGAL,
CCC010,2021,LOGGAL,
CCC010,2022,LOGGAL,
CCC011,2021,LOGGAL,
CCC011,2022,LOGGAL,
CCC012,2022,LOGGAL,
COL012,2021,LOGGAL,
COL012,2022,LOGGAL,
COL013,2021,LOGGAL,
COL014,2022,LOGGAL,
COL017,2022,LOGGAL,
COL017,2021,LOGGAL,
COL018,2021,LOGGAL,
QUA002,2022,LOGGAL,
QUA003,2022,LOGGAL,
QUA004,2022,LOGGAL,
QUA008,2021,LOGGAL,
QUA008,2022,LOGGAL,
QUA010,2022,LOGGAL,
QUA011,2022,LOGGAL,
QUA015,2021,LOGGAL,
QUA015,2022,LOGGAL,
QUA016,2021,LOGGAL,
QUA016,2022,LOGGAL,
QUA020,2021,LOGGAL,
QUA020,2022,LOGGAL,
QUA020,2022,LOGGAL,
QUA022,2021,LOGGAL,
QUA022,2022,LOGGAL,
QUA022,2022,LOGGAL,
QUA024,2022,LOGGAL,
CCC012,2021,LOMCAL,
CCC012,2022,LOMCAL,
CCC012,2022,LOMCAL,
CCC008,2021,LOMMAC,
CCC008,2022,LOMMAC,
CCC009,2022,LOMMAC,
CCC011,2021,LOMUTR,
BOB001,2021,LUPNAN,
BOB001,2022,LUPNAN,
BOB006,2021,LUPNAN,
BOB011,2021,LUPNAN,
BOB011,2022,LUPNAN,
BOB012,2021,LUPNAN,
BOB013,2022,LUPNAN,
BOB013,2022,LUPNAN,
BOB015,2021,LUPNAN,
BOB016,2022,LUPNAN,
BOB017,2021,LUPNAN,
CCC007,2021,LUPNAN,
CCC007,2022,LUPNAN,
CCC011,2021,LUPNAN,
CCC011,2022,LUPNAN,
CCC012,2022,LUPNAN,
QUA003,2021,LUPNAN,
QUA004,2021,LUPNAN,
QUA020,2022,LUPNAN,
BOB008,2022,LUPSUC,
BOB012,2022,LUPSUC,
BOB013,2021,LUPSUC,
BOB013,2022,LUPSUC,
BOB014,2021,LUPSUC,
BOB014,2022,LUPSUC,
BOB014,2022,LUPSUC,
BOB015,2021,LUPSUC,
BOB015,2022,LUPSUC,
BOB016,2021,LUPSUC,
BOB016,2022,LUPSUC,
BOB017,2021,LUPSUC,
BOB017,2022,LUPSUC,
BOB018,2022,LUPSUC,
CCC007,2021,LUPSUC,
CCC007,2022,LUPSUC,
CCC008,2022,LUPSUC,
COL018,2022,LUPSUC,
COL018,2022,LUPSUC,
QUA001,2021,LUPSUC,
QUA002,2021,LUPSUC,
QUA002,2022,LUPSUC,
QUA002,2022,LUPSUC,
QUA003,2021,LUPSUC,
QUA003,2022,LUPSUC,
QUA008,2021,LUPSUC,
QUA008,2022,LUPSUC,
QUA009,2022,LUPSUC,
QUA009,2022,LUPSUC,
QUA009,2021,LUPSUC,
QUA010,2022,LUPSUC,
QUA010,2021,LUPSUC,
QUA011,2021,LUPSUC,
QUA011,2022,LUPSUC,
QUA015,2021,LUPSUC,
QUA015,2022,LUPSUC,
QUA016,2021,LUPSUC,
QUA016,2022,LUPSUC,
QUA020,2021,LUPSUC,
QUA021,2022,LUPSUC,
QUA024,2022,LUPSUC,
QUA025,2022,LUPSUC,
CCC001,2022,MADELE,
CCC001,2022,MADELE,
CCC004,2022,MADELE,
CCC007,2022,MADELE,
CCC010,2021,MADELE,
CCC011,2021,MADELE,
CCC012,2021,MADELE,
COL014,2022,MADELE,
BOB005,2021,MADGRA,
BOB007,2021,MADGRA,
BOB007,2022,MADGRA,
BOB008,2022,MADGRA,
BOB012,2021,MADGRA,
BOB013,2021,MADGRA,
BOB013,2022,MADGRA,
BOB014,2021,MADGRA,
BOB015,2021,MADGRA,
BOB015,2022,MADGRA,
BOB016,2021,MADGRA,
BOB016,2022,MADGRA,
BOB016,2022,MADGRA,
BOB019,2021,MADGRA,
BOB019,2022,MADGRA,
CCC001,2021,MADGRA,
CCC002,2022,MADGRA,
CCC002,2021,MADGRA,
CCC006,2021,MADGRA,
CCC007,2021,MADGRA,
CCC010,2021,MADGRA,
CCC010,2022,MADGRA,
CCC011,2022,MADGRA,
CCC012,2021,MADGRA,
CCC012,2022,MADGRA,
CCC012,2022,MADGRA,
COL007,2022,MADGRA,
COL014,2021,MADGRA,
COL017,2021,MADGRA,
COL017,2022,MADGRA,
COL017,2022,MADGRA,
QUA004,2021,MADGRA,
QUA004,2022,MADGRA,
QUA020,2021,MADGRA,
QUA021,2021,MADGRA,
COL012,2021,MADIA,
QUA015,2021,MADIA,
QUA016,2021,MADIA,picture
BOB007,2022,MADSAT,
CCC001,2022,MADSAT,
CCC003,2022,MADSAT,
CCC004,2022,MADSAT,
COL014,2022,MADSAT,
COL014,2022,MADSAT,
QUA004,2022,MADSAT,
QUA015,2022,MADSAT,
QUA016,2022,MADSAT,
QUA020,2022,MADSAT,
QUA021,2022,MADSAT,
QUA022,2022,MADSAT,
QUA024,2022,MADSAT,
QUA024,2022,MADSAT,
QUA025,2022,MADSAT,
CCC003,2022,MALFLO,
CCC006,2022,MALFLO,
COL007,2021,MARAH,
QUA003,2021,MARAH,
QUA006,2021,MARAH,
BOB002,2021,MARFAB,
BOB003,2021,MARFAB,
BOB003,2022,MARFAB,
BOB007,2021,MARFAB,
BOB008,2021,MARFAB,
BOB013,2021,MARFAB,
BOB013,2022,MARFAB,
BOB013,2022,MARFAB,
BOB014,2021,MARFAB,
BOB014,2022,MARFAB,
BOB019,2022,MARFAB,
CCC001,2022,MARFAB,
CCC005,2021,MARFAB,
COL012,2021,MARFAB,
QUA006,2022,MARFAB,
QUA010,2021,MARFAB,
QUA015,2021,MARFAB,
QUA015,2022,MARFAB,
QUA016,2021,MARFAB,
QUA016,2022,MARFAB,
QUA021,2022,MARFAB,
QUA022,2021,MARFAB,
QUA022,2022,MARFAB,
BOB002,2022,MARWAT,
BOB002,2022,MARWAT,
BOB003,2022,MARWAT,
BOB007,2021,MARWAT,
BOB007,2022,MARWAT,
BOB009,2022,MARWAT,
BOB013,2021,MARWAT,
BOB013,2022,MARWAT,
BOB013,2022,MARWAT,
BOB014,2021,MARWAT,
BOB014,2022,MARWAT,
BOB015,2021,MARWAT,
BOB015,2022,MARWAT,
BOB016,2021,MARWAT,
BOB016,2022,MARWAT,
BOB019,2021,MARWAT,
BOB019,2022,MARWAT,
CCC001,2022,MARWAT,
CCC004,2021,MARWAT,
CCC004,2022,MARWAT,
CCC006,2021,MARWAT,
CCC007,2021,MARWAT,
CCC008,2021,MARWAT,
CCC008,2022,MARWAT,
CCC010,2021,MARWAT,
CCC010,2022,MARWAT,
CCC010,2022,MARWAT,
CCC011,2022,MARWAT,
COL012,2021,MARWAT,
COL012,2022,MARWAT,
COL013,2021,MARWAT,
COL013,2022,MARWAT,
COL014,2021,MARWAT,
COL014,2022,MARWAT,
COL014,2022,MARWAT,
COL017,2021,MARWAT,
QUA002,2021,MARWAT,
QUA004,2021,MARWAT,
QUA005,2021,MARWAT,
QUA006,2022,MARWAT,
QUA011,2021,MARWAT,
QUA015,2021,MARWAT,
QUA016,2021,MARWAT,
QUA016,2022,MARWAT,
QUA020,2021,MARWAT,
QUA020,2022,MARWAT,
QUA021,2021,MARWAT,
BOB002,2021,MEDPOL,
BOB009,2021,MEDPOL,
BOB015,2022,MEDPOL,
BOB019,2021,MEDPOL,
QUA004,2021,MEDPOL,
QUA004,2022,MEDPOL,
QUA022,2021,MEDPOL,
QUA022,2022,MEDPOL,
CCC012,2021,MELCAL,
COL013,2021,MELCAL,
COL013,2022,MELCAL,
BOB013,2022,MELICA,
BOB016,2022,MELICA,
CCC011,2022,MELIMP,
QUA021,2022,MELIMP,
BOB007,2021,MELTOR,
QUA021,2021,MELTOR,
QUA021,2021,MELTOR,
BOB013,2021,MICCAL,
CCC001,2022,MICCAL,
CCC002,2022,MICCAL,
CCC004,2022,MICCAL,
CCC005,2022,MICCAL,
CCC007,2022,MICCAL,
CCC008,2021,MICCAL,
CCC008,2022,MICCAL,
CCC010,2022,MICCAL,
CCC011,2021,MICCAL,
CCC011,2022,MICCAL,
CCC011,2022,MICCAL,
CCC012,2022,MICCAL,
COL017,2021,MICCAL,
COL017,2022,MICCAL,
COL017,2022,MICCAL,
QUA015,2022,MICCAL,
QUA016,2021,MICCAL,
QUA016,2022,MICCAL,
QUA020,2021,MICCAL,
QUA020,2022,MICCAL,
QUA022,2021,MICCAL,
QUA022,2022,MICCAL,
BOB002,2022,MIMAUR,RESPROUT
BOB003,2022,MIMAUR,
BOB007,2021,MIMAUR,
BOB007,2022,MIMAUR,
BOB008,2022,MIMAUR,
BOB012,2022,MIMAUR,
BOB014,2021,MIMAUR,
BOB014,2022,MIMAUR,
BOB015,2021,MIMAUR,
BOB016,2021,MIMAUR,
BOB016,2022,MIMAUR,
BOB017,2021,MIMAUR,
BOB017,2022,MIMAUR,
BOB019,2021,MIMAUR,
CCC006,2021,MIMAUR,
CCC007,2021,MIMAUR,
CCC007,2022,MIMAUR,
CCC008,2021,MIMAUR,
CCC008,2022,MIMAUR,
CCC009,2021,MIMAUR,
CCC010,2021,MIMAUR,
CCC010,2022,MIMAUR,RESPROUT
CCC010,2022,MIMAUR,SEEDLING
CCC011,2021,MIMAUR,
CCC011,2022,MIMAUR,
COL007,2021,MIMAUR,
COL007,2022,MIMAUR,RESPROUT
COL007,2022,MIMAUR,
COL012,2021,MIMAUR,
COL012,2022,MIMAUR,
COL013,2021,MIMAUR,
COL013,2022,MIMAUR,
COL014,2021,MIMAUR,
COL014,2022,MIMAUR,RESPROUT
COL017,2021,MIMAUR,
COL017,2022,MIMAUR,RESPROUT
COL017,2022,MIMAUR,
COL018,2021,MIMAUR,
COL018,2022,MIMAUR,RESPROUT
QUA005,2021,MIMAUR,
QUA005,2022,MIMAUR,
QUA015,2022,MIMAUR,SEEDLING
QUA016,2022,MIMAUR,SEEDLING
CCC002,2022,MONVIL,
CCC002,2022,MONVIL,
CCC002,2021,MONVIL,
CCC004,2022,MONVIL,
CCC004,2021,MONVIL,
CCC007,2022,MONVIL,
CCC007,2021,MONVIL,
CCC009,2022,MONVIL,
CCC010,2022,MONVIL,
CCC010,2021,MONVIL,
CCC011,2022,MONVIL,
CCC011,2021,MONVIL,
BOB002,2021,NEMHET,
BOB002,2022,NEMHET,
BOB003,2021,NEMHET,
BOB007,2021,NEMHET,
BOB007,2022,NEMHET,
BOB008,2021,NEMHET,
BOB008,2022,NEMHET,
BOB012,2021,NEMHET,
BOB015,2021,NEMHET,
BOB015,2022,NEMHET,
BOB015,2022,NEMHET,
BOB016,2021,NEMHET,
BOB017,2021,NEMHET,
BOB017,2022,NEMHET,
BOB018,2021,NEMHET,
BOB019,2021,NEMHET,
CCC001,2022,NEMHET,
CCC002,2022,NEMHET,
CCC004,2022,NEMHET,
CCC004,2022,NEMHET,
CCC010,2022,NEMHET,
CCC012,2022,NEMHET,
COL012,2022,NEMHET,
COL012,2022,NEMHET,
COL014,2021,NEMHET,
COL014,2022,NEMHET,
COL017,2021,NEMHET,
QUA016,2021,NEMHET,
QUA016,2021,NEMHET,
QUA016,2022,NEMHET,
QUA021,2022,NEMHET,
QUA024,2022,NEMHET,
BOB008,2021,NEMMEN,
CCC001,2021,NEMMEN,
CCC004,2021,NEMMEN,
CCC010,2021,NEMMEN,
CCC012,2021,NEMMEN,
COL012,2021,NEMMEN,
QUA021,2021,NEMMEN,
BOB007,2021,PEDDEN,
BOB007,2022,PEDDEN,
BOB016,2021,PEDDEN,
BOB019,2021,PEDDEN,
BOB019,2022,PEDDEN,
CCC001,2021,PEDDEN,
CCC002,2022,PEDDEN,
CCC010,2021,PEDDEN,
COL007,2021,PELAND,
COL007,2022,PELAND,
COL013,2021,PELAND,
COL017,2021,PELAND,
COL017,2022,PELAND,
COL018,2022,PELAND,
CCC003,2021,PELMUC,
CCC006,2022,PELMUC,
COL013,2022,PELMUC,
COL018,2022,PELMUC,
QUA002,2021,PELMUC,
BOB003,2022,PENTRI,
BOB013,2021,PENTRI,
BOB013,2022,PENTRI,
BOB017,2022,PENTRI,
CCC001,2022,PENTRI,
CCC010,2021,PENTRI,
CCC010,2022,PENTRI,
CCC012,2021,PENTRI,
CCC012,2022,PENTRI,
COL012,2021,PENTRI,
COL012,2022,PENTRI,
COL017,2021,PENTRI,
COL017,2022,PENTRI,
COL017,2022,PENTRI,
QUA016,2021,PENTRI,
CCC001,2022,PHACELIA,
BOB002,2022,PHADIS,
CCC005,2022,PHAIMB,
COL017,2021,PHAIMB,
COL017,2022,PHAIMB,
BOB014,2021,PHALARIS,
CCC004,2021,PIPELE,
CCC002,2022,PIPERIA,
CCC002,2021,PIPERIA,
CCC007,2021,PLAERE,
CCC007,2022,PLAERE,
COL007,2021,PLAERE,
QUA002,2021,PLAERE,
QUA003,2021,PLAERE,
QUA011,2021,PLAERE,
QUA022,2021,PLAERE,
COL013,2021,CRYPTANTHA,
BOB001,2021,PLANOT,
BOB013,2021,PLECTRITIS,
BOB013,2022,PLECTRITIS,
CCC001,2022,PLECTRITIS,
CCC002,2021,PLECTRITIS,
CCC002,2022,PLECTRITIS,
CCC010,2021,PLECTRITIS,
CCC010,2022,PLECTRITIS,
CCC011,2021,PLECTRITIS,
COL017,2022,PLECTRITIS,
COL017,2021,PLEMAC,pic collect
BOB008,2021,POASEC,
BOB015,2021,POASEC,
CCC001,2021,POASEC,
CCC001,2022,POASEC,
CCC001,2022,POASEC,
CCC002,2021,POASEC,
CCC002,2022,POASEC,
CCC004,2021,POASEC,
CCC004,2022,POASEC,
CCC001,2021,PRIHEN,
CCC001,2022,PRIHEN,
CCC002,2021,PRIHEN,
CCC002,2022,PRIHEN,
CCC004,2022,PRIHEN,
QUA020,2022,PRIHEN,
BOB007,2022,QUBE,RESPROUT
BOB007,2021,QUBE,RESPROUT
BOB008,2021,QUBE,RESPROUT
BOB008,2022,QUBE,RESPROUT
BOB013,2021,QUBE,RESPROUT
BOB014,2022,QUBE,RESPROUT
BOB014,2021,QUBE,RESPROUT
BOB016,2022,QUBE,RESPROUT
BOB019,2022,QUBE,RESPROUT
BOB019,2021,QUBE,RESPROUT
CCC010,2022,QUBE,RESPROUT
CCC010,2021,QUBE,RESPROUT
CCC011,2021,QUBE,RESPROUT
CCC012,2021,QUBE,RESPROUT
COL007,2022,QUBE,RESROUT
COL013,2022,QUBE,RESPROUT
COL014,2022,QUBE,RESPROUT
COL017,2022,QUBE,RESPROUT
QUA020,2022,QUBE,RESPROUT
QUA024,2022,QUBE,RESPROUT
QUA025,2022,QUBE,RESPROUT
QUA025,2022,QUBE,RESPROUT
QUA025,2022,QUBE,RESPROUT
CCC012,2021,QUEDOU,
QUA004,2021,quercus,
QUA004,2021,quercus,
BOB002,2021,QUWI,
BOB002,2022,QUWI,RESP
BOB008,2021,QUWI,
BOB015,2021,QUWI,
BOB016,2021,QUWI,
CCC001,2021,QUWI,
CCC001,2022,QUWI,RESPROUT
CCC001,2022,QUWI,SEEDLING
CCC002,2021,QUWI,
CCC002,2021,QUWI,
CCC002,2021,QUWI,
CCC002,2022,QUWI,RESPROUT
CCC002,2022,QUWI,SEEDLING
CCC004,2021,QUWI,RESPROUT
CCC004,2022,QUWI,RESPROUT
CCC004,2022,QUWI,SEEDLING
CCC007,2021,QUWI,
CCC007,2022,QUWI,RESPROUT
CCC010,2022,QUWI,RESPROUT
CCC011,2021,QUWI,
CCC011,2022,QUWI,RESPROUT
CCC012,2021,QUWI,
COL012,2021,QUWI,
COL012,2022,QUWI,
COL013,2021,QUWI,RESPROUT
COL014,2021,QUWI,resprout
COL017,2021,QUWI,RESPROUTING
QUA004,2022,QUWI,
QUA016,2021,QUWI,resprout
QUA020,2021,QUWI,RESPROUT
QUA021,2022,QUWI,RESPROUT
QUA022,2022,QUWI,RESP
BOB004,2022,RAFCAL,
BOB011,2022,RAFCAL,
BOB012,2022,RAFCAL,
BOB014,2021,RAFCAL,
BOB014,2022,RAFCAL,
BOB015,2021,RAFCAL,
BOB016,2021,RAFCAL,
BOB017,2021,RAFCAL,
BOB018,2021,RAFCAL,
CCC001,2022,RAFCAL,
CCC001,2022,RAFCAL,
CCC002,2022,RAFCAL,
CCC003,2021,RAFCAL,
CCC003,2022,RAFCAL,
CCC004,2022,RAFCAL,
CCC005,2021,RAFCAL,
CCC005,2022,RAFCAL,
CCC005,2022,RAFCAL,
CCC006,2022,RAFCAL,
CCC008,2021,RAFCAL,
CCC008,2022,RAFCAL,
CCC008,2022,RAFCAL,
CCC009,2022,RAFCAL,
CCC011,2022,RAFCAL,
COL007,2022,RAFCAL,
COL012,2022,RAFCAL,
COL013,2022,RAFCAL,
COL014,2021,RAFCAL,
COL017,2021,RAFCAL,
COL017,2022,RAFCAL,
COL018,2022,RAFCAL,
QUA002,2022,RAFCAL,
QUA002,2022,RAFCAL,
QUA003,2022,RAFCAL,
QUA005,2021,RAFCAL,
QUA005,2022,RAFCAL,
QUA006,2022,RAFCAL,
QUA008,2022,RAFCAL,
QUA008,2022,RAFCAL,
QUA009,2022,RAFCAL,
QUA009,2022,RAFCAL,
QUA011,2022,RAFCAL,
QUA015,2021,RAFCAL,
QUA015,2022,RAFCAL,
QUA015,2022,RAFCAL,
QUA016,2022,RAFCAL,
QUA020,2022,RAFCAL,
QUA021,2022,RAFCAL,
QUA022,2021,RAFCAL,
QUA022,2022,RAFCAL,
QUA024,2022,RAFCAL,
QUA025,2022,RAFCAL,
BOB002,2021,RANHEB,
BOB002,2022,RANHEB,
BOB003,2022,RANHEB,
BOB007,2021,RANHEB,
BOB007,2022,RANHEB,
BOB007,2022,RANHEB,
BOB008,2021,RANHEB,
BOB008,2022,RANHEB,
